Paid,AreaType,AvgIncome,Age,LateFees,Gender,UnemployRate,Newsletter,EmailDomain
Default,Rural,68227.88,48,0,Female,0.14,No,aol.com
Paid,Rural,70063.96,29,0,Male,0.02,No,yahoo.com
Paid,Suburban,59502.81,34,0,Male,0.17,No,outlook.com
Paid,Urban,51000.09,52,0,Male,0.12,Yes,icloud.com
Default,Suburban,58944.98,19,0,Male,0.29,Yes,gmail.com
Default,Rural,54557.02,26,0,Male,0.15,No,gmail.com
Paid,Suburban,83067.37,65,0,Unknown,0.03,No,yandex.com
Paid,Urban,48576.1,37,0,Female,0.02,Yes,yahoo.com
Paid,Urban,96664.21,22,0,Female,0.03,Yes,aol.com
Paid,Suburban,85040.93,42,0,Female,0.02,Yes,yahoo.com
Paid,Urban,70410.03,21,0,Male,0.02,No,gmail.com
Paid,Urban,70006.37,27,0,Unknown,0.02,No,yahoo.com
Paid,Urban,58854.37,51,0,Unknown,0.01,No,yahoo.com
Default,Suburban,75401.69,29,0,Female,0.22,No,gmail.com
Default,Rural,91761.85,67,253,Male,0.01,No,gmail.com
Paid,Urban,55936.87,23,0,Unknown,0.03,Yes,gmail.com
Paid,Rural,39332.16,62,0,Male,0.02,No,protonmail.com
Paid,Urban,84064.37,24,0,Female,0.01,Yes,gmail.com
Default,Suburban,76487.32,45,250,Female,0.04,No,hotmail.com
Paid,Suburban,47596.02,37,0,Male,0.09,Yes,yahoo.com
Paid,Suburban,55332.17,43,0,Unknown,0.02,No,gmail.com
Paid,Rural,52817.91,45,0,Unknown,0.02,Yes,yahoo.com
Paid,Urban,55509.35,23,0,Unknown,0.02,No,Other
Paid,Rural,63526.34,27,0,Male,0.08,Yes,yahoo.com
Paid,Urban,64669.05,29,0,Male,0.16,Yes,gmail.com
Default,Suburban,56984.13,33,219,Unknown,0.02,No,protonmail.com
Paid,Suburban,54836.72,23,0,Male,0.01,Yes,gmail.com
Paid,Suburban,65424.31,34,0,Female,0.18,No,hotmail.com
Paid,Urban,73353.83,35,0,Female,0.05,Yes,gmail.com
Paid,Rural,63674.07,33,0,Male,0.06,No,aol.com
Default,Urban,93173.34,36,0,Unknown,0.03,No,gmail.com
Paid,Urban,80161.75,26,0,Male,0.02,No,gmail.com
Paid,Suburban,38183.08,20,0,Female,0.02,Yes,icloud.com
Paid,Urban,80474.56,42,0,Male,0.01,No,outlook.com
Paid,Suburban,82110.88,18,0,Female,0.02,No,Other
Paid,Urban,61305.3,23,0,Male,0.02,No,yahoo.com
Default,Urban,40096.05,31,222,Female,0.02,No,gmail.com
Paid,Suburban,70161.34,51,0,Unknown,0.14,Yes,gmail.com
Paid,Urban,69845.83,33,0,Diverse,0.19,No,protonmail.com
Paid,Urban,47567.08,38,0,Female,0.02,No,gmail.com
Paid,Suburban,40975.62,26,0,Female,0.15,No,yahoo.com
Default,Urban,68248.93,29,0,Diverse,0.21,No,gmail.com
Paid,Suburban,65338.46,29,0,Female,0.07,No,aol.com
Paid,Urban,61654.69,34,0,Female,0.13,Yes,gmail.com
Default,Suburban,68331.79,26,0,Unknown,0.26,Yes,gmail.com
Paid,Suburban,47944.47,50,0,Female,0.02,Yes,gmail.com
Paid,Suburban,61303.59,24,0,Male,0.05,No,gmail.com
Paid,Urban,80666.5,33,0,Female,0.04,Yes,yahoo.com
Paid,Suburban,63000.6,71,0,Male,0.02,No,yandex.com
Paid,Suburban,36560.55,25,0,Diverse,0.09,No,icloud.com
Paid,Suburban,60546.15,50,0,Female,0.01,Yes,yandex.com
Default,Urban,48596.83,51,0,Diverse,0.21,No,gmail.com
Paid,Rural,75342.73,44,0,Male,0.02,Yes,gmail.com
Paid,Suburban,76376.75,27,0,Unknown,0.06,No,outlook.com
Paid,Urban,36824.51,34,0,Female,0.02,No,aol.com
Paid,Urban,85180.26,23,0,Diverse,0.01,No,Other
Paid,Rural,47756.27,60,0,Female,0.02,No,mail.com
Paid,Urban,101183.65,32,0,Male,0.01,Yes,yahoo.com
Default,Rural,69024.47,26,0,Male,0.12,Yes,yahoo.com
Paid,Suburban,45072.13,31,0,Male,0.07,No,hotmail.com
Paid,Suburban,47160.28,28,0,Female,0.09,No,gmail.com
Paid,Urban,76961.91,20,0,Male,0.03,No,msn.com
Paid,Urban,62174.0,51,0,Female,0.17,Yes,aol.com
Paid,Rural,68066.92,44,0,Female,0.14,Yes,gmail.com
Default,Urban,102255.6,35,0,Female,0.01,No,gmail.com
Paid,Suburban,56015.12,24,0,Male,0.09,Yes,gmail.com
Paid,Urban,71199.26,46,0,Female,0.02,Yes,icloud.com
Paid,Urban,98396.89,23,0,Unknown,0.02,No,yandex.com
Paid,Urban,75410.27,54,0,Female,0.15,Yes,gmail.com
Default,Urban,37867.95,32,0,Male,0.06,Yes,icloud.com
Default,Rural,80107.78,48,0,Female,0.01,No,yahoo.com
Default,Urban,46739.94,28,204,Female,0.03,Yes,gmail.com
Paid,Urban,98136.15,31,0,Male,0.02,Yes,gmail.com
Default,Urban,53542.65,48,0,Male,0.09,Yes,yahoo.com
Paid,Urban,129390.19,63,0,Female,0.01,No,outlook.com
Paid,Urban,99347.52,53,0,Male,0.02,Yes,gmail.com
Default,Rural,54067.75,43,51,Male,0.06,No,yahoo.com
Paid,Urban,70400.28,39,0,Female,0.07,No,gmail.com
Paid,Urban,85072.89,22,0,Male,0.03,No,yahoo.com
Paid,Urban,85673.21,34,0,Male,0.03,No,gmail.com
Default,Rural,78846.73,29,0,Female,0.11,Yes,aol.com
Paid,Urban,95043.18,36,0,Female,0.02,No,yahoo.com
Default,Urban,67540.62,37,0,Unknown,0.17,No,gmail.com
Default,Suburban,62665.65,31,0,Unknown,0.14,No,gmail.com
Default,Urban,63062.72,31,0,Unknown,0.29,No,yahoo.com
Paid,Urban,87167.46,36,0,Male,0.02,Yes,outlook.com
Paid,Urban,77303.62,29,0,Female,0.02,Yes,msn.com
Paid,Suburban,75825.67,35,0,Female,0.05,No,icloud.com
Paid,Urban,85904.68,33,0,Unknown,0.02,No,protonmail.com
Default,Suburban,28978.95,18,125,Female,0.12,Yes,yahoo.com
Default,Suburban,76201.38,46,0,Male,0.18,No,outlook.com
Paid,Urban,74371.38,30,0,Female,0.04,Yes,gmail.com
Paid,Urban,103376.16,35,0,Male,0.02,Yes,gmail.com
Default,Urban,39428.24,22,0,Diverse,0.12,No,gmail.com
Paid,Suburban,101143.73,30,0,Female,0.02,No,gmail.com
Paid,Urban,71508.18,32,0,Female,0.02,No,yahoo.com
Paid,Urban,79779.79,43,0,Male,0.11,No,icloud.com
Paid,Urban,103518.38,57,0,Female,0.02,No,gmail.com
Paid,Rural,81215.23,25,0,Female,0.01,No,outlook.com
Paid,Urban,78007.37,30,0,Female,0.16,No,gmail.com
Paid,Rural,74845.82,37,0,Diverse,0.02,Yes,aol.com
Paid,Urban,60330.44,52,0,Female,0.02,No,yahoo.com
Paid,Urban,69430.22,30,0,Female,0.02,No,icloud.com
Paid,Urban,55689.74,31,0,Unknown,0.02,No,icloud.com
Default,Urban,69108.66,27,0,Male,0.26,Yes,mail.com
Default,Urban,23281.39,32,0,Female,0.39,Yes,protonmail.com
Paid,Urban,78580.79,20,0,Female,0.02,Yes,yahoo.com
Paid,Rural,67565.25,25,0,Female,0.02,No,yahoo.com
Default,Suburban,63275.93,41,0,Male,0.29,No,Other
Default,Suburban,74395.16,18,0,Male,0.14,Yes,gmail.com
Paid,Urban,41328.72,31,0,Female,0.06,No,icloud.com
Default,Urban,108585.4,33,0,Male,0.04,No,icloud.com
Default,Urban,67944.65,30,0,Male,0.11,No,yandex.com
Paid,Suburban,67083.11,36,0,Male,0.02,Yes,gmail.com
Default,Rural,50692.08,24,0,Female,0.01,No,yandex.com
Paid,Urban,70478.93,41,0,Male,0.01,No,hotmail.com
Paid,Urban,97739.2,42,0,Unknown,0.01,No,gmail.com
Paid,Urban,90718.32,22,0,Female,0.02,No,gmail.com
Paid,Urban,87088.76,39,0,Male,0.02,No,gmail.com
Paid,Urban,80927.98,31,0,Female,0.04,No,icloud.com
Paid,Suburban,62829.15,50,0,Male,0.02,Yes,aol.com
Paid,Suburban,40996.74,18,0,Diverse,0.01,No,aol.com
Paid,Urban,65979.22,35,0,Male,0.02,No,icloud.com
Paid,Urban,65282.57,27,0,Male,0.02,Yes,gmail.com
Paid,Rural,90975.89,26,0,Female,0.02,No,gmail.com
Paid,Urban,76187.81,44,0,Male,0.13,No,gmail.com
Paid,Urban,102246.23,21,0,Female,0.02,Yes,icloud.com
Paid,Urban,93949.77,30,0,Diverse,0.01,No,outlook.com
Paid,Urban,60870.09,28,0,Female,0.02,No,msn.com
Paid,Urban,34097.42,28,0,Male,0.01,No,msn.com
Default,Suburban,97711.5,51,0,Unknown,0.02,Yes,gmail.com
Default,Urban,97187.7,49,0,Male,0.02,No,icloud.com
Default,Urban,42675.77,19,0,Female,0.17,No,msn.com
Paid,Suburban,100184.8,24,0,Female,0.03,No,protonmail.com
Paid,Urban,77642.34,23,0,Male,0.02,No,yahoo.com
Paid,Rural,73213.71,28,0,Female,0.02,No,protonmail.com
Paid,Rural,102295.67,31,0,Female,0.03,No,aol.com
Paid,Urban,96893.7,45,0,Unknown,0.02,No,gmail.com
Paid,Suburban,83026.62,38,0,Male,0.03,No,outlook.com
Paid,Urban,79464.34,34,0,Male,0.11,No,gmail.com
Paid,Rural,82327.89,33,0,Female,0.01,Yes,outlook.com
Paid,Urban,61998.85,32,0,Female,0.17,Yes,outlook.com
Paid,Rural,68897.97,27,0,Female,0.02,Yes,icloud.com
Paid,Suburban,51953.66,43,0,Male,0.08,Yes,outlook.com
Paid,Urban,63339.2,34,0,Male,0.14,No,yahoo.com
Default,Urban,62667.32,37,0,Male,0.24,Yes,gmail.com
Paid,Rural,57293.89,54,0,Female,0.08,No,aol.com
Default,Rural,72734.93,30,0,Unknown,0.2,No,gmail.com
Paid,Urban,63520.38,38,0,Male,0.19,No,aol.com
Default,Suburban,80044.69,38,0,Female,0.03,No,gmail.com
Paid,Urban,37553.59,25,0,Female,0.1,No,Other
Default,Urban,67732.9,29,0,Female,0.28,No,Other
Paid,Urban,72631.03,31,0,Female,0.15,No,Other
Paid,Urban,63787.42,32,0,Female,0.02,No,gmail.com
Paid,Suburban,66552.15,24,0,Female,0.07,Yes,gmail.com
Default,Urban,38295.08,21,65,Unknown,0.02,Yes,yahoo.com
Default,Suburban,77129.54,40,0,Female,0.22,No,aol.com
Paid,Urban,82952.12,31,0,Male,0.01,No,msn.com
Default,Urban,79870.75,31,0,Unknown,0.02,Yes,gmail.com
Paid,Urban,90774.54,34,0,Male,0.01,Yes,mail.com
Default,Urban,74030.59,22,0,Female,0.2,Yes,icloud.com
Paid,Urban,79573.62,29,0,Female,0.03,No,gmail.com
Default,Urban,73121.81,30,67,Female,0.03,No,gmail.com
Paid,Urban,83751.01,21,0,Female,0.01,Yes,protonmail.com
Default,Urban,38455.41,31,182,Male,0.02,No,gmail.com
Paid,Urban,52128.38,21,0,Male,0.14,No,outlook.com
Paid,Urban,101737.99,25,0,Female,0.03,No,mail.com
Default,Rural,20791.28,40,265,Female,0.27,No,icloud.com
Default,Rural,67196.44,22,0,Unknown,0.25,No,gmail.com
Paid,Urban,93445.5,38,0,Female,0.01,No,Other
Paid,Urban,68134.79,38,0,Male,0.06,No,outlook.com
Default,Urban,61899.78,34,0,Male,0.13,Yes,yahoo.com
Default,Rural,72588.43,35,0,Female,0.23,No,icloud.com
Paid,Urban,62937.6,39,0,Unknown,0.08,Yes,yahoo.com
Paid,Urban,70616.99,37,0,Female,0.11,Yes,yahoo.com
Paid,Urban,56332.38,30,0,Female,0.02,No,gmail.com
Paid,Urban,92173.49,66,0,Unknown,0.02,No,yandex.com
Paid,Urban,98465.3,34,0,Male,0.02,No,yahoo.com
Paid,Suburban,67332.19,21,0,Male,0.05,No,gmail.com
Paid,Urban,42270.21,45,0,Female,0.02,No,msn.com
Paid,Suburban,59523.14,32,0,Male,0.19,No,gmail.com
Paid,Urban,66320.23,41,0,Female,0.12,Yes,mail.com
Paid,Urban,80110.78,33,0,Male,0.02,No,yahoo.com
Default,Rural,49839.74,51,0,Male,0.25,No,gmail.com
Default,Urban,54616.75,22,0,Female,0.28,Yes,gmail.com
Paid,Suburban,80213.52,50,0,Female,0.01,Yes,yandex.com
Paid,Urban,88778.18,48,0,Male,0.03,No,gmail.com
Default,Urban,57568.12,33,68,Male,0.11,Yes,yahoo.com
Paid,Rural,43335.66,39,0,Male,0.13,Yes,outlook.com
Paid,Urban,135682.36,29,0,Male,0.02,Yes,hotmail.com
Paid,Rural,85666.08,21,0,Female,0.03,Yes,hotmail.com
Default,Urban,64659.92,31,0,Male,0.09,No,hotmail.com
Default,Rural,87380.63,29,193,Male,0.03,No,gmail.com
Paid,Urban,67510.87,41,0,Female,0.04,No,aol.com
Paid,Urban,87343.14,42,0,Male,0.02,No,gmail.com
Paid,Suburban,73187.86,27,0,Unknown,0.12,Yes,gmail.com
Paid,Rural,71825.44,42,0,Female,0.09,No,yahoo.com
Paid,Rural,67728.36,44,0,Male,0.12,Yes,yahoo.com
Paid,Suburban,41052.37,32,0,Male,0.06,Yes,outlook.com
Paid,Rural,108761.9,19,0,Unknown,0.02,Yes,outlook.com
Default,Urban,51169.32,37,264,Female,0.02,No,gmail.com
Default,Urban,42799.53,37,70,Female,0.01,Yes,gmail.com
Default,Urban,65742.8,40,189,Female,0.15,No,icloud.com
Default,Urban,50770.56,43,0,Female,0.02,Yes,icloud.com
Paid,Urban,68965.74,31,0,Male,0.18,No,protonmail.com
Default,Urban,83755.28,22,0,Male,0.03,Yes,outlook.com
Paid,Urban,89906.06,29,0,Female,0.04,No,gmail.com
Paid,Suburban,86294.61,41,0,Unknown,0.03,No,aol.com
Paid,Urban,63887.36,27,0,Male,0.17,Yes,icloud.com
Paid,Urban,70991.84,36,0,Female,0.19,No,gmail.com
Paid,Urban,78157.58,34,0,Unknown,0.05,Yes,hotmail.com
Paid,Suburban,34844.25,51,0,Male,0.08,No,gmail.com
Paid,Suburban,81411.69,34,0,Male,0.04,No,outlook.com
Default,Suburban,40854.01,42,0,Male,0.1,No,gmail.com
Paid,Urban,110806.93,32,0,Male,0.02,Yes,icloud.com
Paid,Urban,61909.7,27,0,Female,0.04,Yes,yahoo.com
Paid,Urban,66302.5,26,0,Male,0.02,Yes,aol.com
Paid,Urban,54605.86,20,0,Male,0.06,No,gmail.com
Default,Urban,57400.6,49,278,Female,0.02,Yes,gmail.com
Paid,Urban,115481.87,30,0,Female,0.02,No,yahoo.com
Paid,Urban,88807.39,29,0,Unknown,0.02,Yes,gmail.com
Paid,Rural,39015.95,24,0,Unknown,0.02,No,aol.com
Paid,Rural,100084.26,32,0,Unknown,0.02,Yes,gmail.com
Paid,Urban,93864.85,43,0,Male,0.03,No,icloud.com
Paid,Urban,64375.75,21,0,Male,0.02,Yes,protonmail.com
Paid,Urban,76133.94,22,0,Male,0.02,No,gmail.com
Paid,Urban,69701.12,30,0,Male,0.18,Yes,aol.com
Default,Rural,109451.6,43,0,Male,0.03,Yes,icloud.com
Default,Urban,54074.2,35,0,Female,0.1,Yes,gmail.com
Paid,Suburban,72920.21,38,0,Female,0.02,No,aol.com
Paid,Urban,61437.09,23,0,Male,0.02,No,gmail.com
Paid,Rural,41339.19,25,0,Female,0.02,Yes,yahoo.com
Paid,Urban,113832.77,60,0,Male,0.02,No,gmail.com
Paid,Suburban,46368.67,27,0,Female,0.02,No,icloud.com
Paid,Urban,74402.58,41,0,Male,0.01,No,outlook.com
Paid,Suburban,35185.99,41,0,Unknown,0.07,No,msn.com
Default,Urban,62018.59,34,95,Unknown,0.01,No,yahoo.com
Paid,Urban,78439.38,29,0,Male,0.12,Yes,gmail.com
Default,Rural,53505.32,42,290,Unknown,0.02,No,yahoo.com
Paid,Rural,81736.04,36,0,Female,0.01,Yes,gmail.com
Default,Rural,64619.18,30,0,Female,0.34,Yes,gmail.com
Paid,Suburban,93201.65,45,0,Female,0.02,No,gmail.com
Paid,Suburban,97235.22,35,0,Female,0.03,No,Other
Paid,Urban,58265.1,18,0,Male,0.02,Yes,gmail.com
Paid,Urban,71534.66,60,0,Male,0.02,No,icloud.com
Default,Urban,73669.08,29,255,Female,0.06,No,gmail.com
Paid,Suburban,82386.99,29,0,Female,0.02,Yes,gmail.com
Paid,Urban,70287.64,23,0,Female,0.03,No,gmail.com
Default,Urban,73804.22,26,0,Female,0.02,No,yandex.com
Paid,Urban,65131.87,26,0,Male,0.2,Yes,gmail.com
Paid,Suburban,72304.8,28,0,Unknown,0.02,Yes,msn.com
Paid,Urban,95958.8,53,0,Unknown,0.02,Yes,yahoo.com
Paid,Urban,82921.66,34,0,Male,0.02,Yes,yahoo.com
Default,Urban,84025.11,39,0,Male,0.01,Yes,Other
Default,Urban,84461.41,28,120,Female,0.02,No,protonmail.com
Paid,Urban,66923.82,34,0,Male,0.09,No,gmail.com
Paid,Suburban,76376.54,44,0,Female,0.09,Yes,yahoo.com
Paid,Suburban,48296.53,25,0,Male,0.11,No,gmail.com
Paid,Suburban,95376.15,34,0,Female,0.03,No,yahoo.com
Paid,Urban,15000.0,40,0,Male,0.27,Yes,gmail.com
Paid,Suburban,68257.03,53,0,Female,0.16,No,icloud.com
Paid,Urban,92817.92,59,0,Female,0.02,No,yandex.com
Paid,Urban,42722.64,31,0,Unknown,0.01,Yes,yahoo.com
Paid,Suburban,77995.6,47,0,Female,0.02,Yes,gmail.com
Paid,Urban,56384.67,39,0,Male,0.16,No,hotmail.com
Default,Urban,62623.93,53,0,Male,0.21,Yes,outlook.com
Paid,Rural,88918.82,19,0,Female,0.01,Yes,gmail.com
Default,Urban,73961.14,26,0,Female,0.13,No,icloud.com
Default,Suburban,29312.88,37,0,Female,0.12,No,msn.com
Default,Urban,50471.49,28,0,Female,0.03,No,yahoo.com
Paid,Suburban,89506.71,33,0,Diverse,0.05,Yes,yandex.com
Paid,Urban,78978.85,54,0,Male,0.02,No,icloud.com
Paid,Urban,104962.71,24,0,Female,0.02,No,icloud.com
Paid,Suburban,103652.95,28,0,Female,0.04,No,outlook.com
Paid,Urban,63155.1,57,0,Diverse,0.08,No,outlook.com
Paid,Urban,120064.76,38,0,Unknown,0.02,Yes,gmail.com
Default,Urban,70489.59,59,0,Male,0.05,No,yandex.com
Default,Urban,50746.63,43,200,Female,0.11,No,icloud.com
Paid,Urban,57327.2,32,0,Male,0.02,Yes,yahoo.com
Default,Urban,24865.5,40,0,Male,0.22,No,outlook.com
Paid,Rural,102140.38,32,0,Male,0.01,Yes,outlook.com
Paid,Urban,101895.24,30,0,Unknown,0.03,Yes,gmail.com
Paid,Urban,49689.85,29,0,Male,0.02,No,gmail.com
Paid,Urban,65442.31,34,0,Male,0.02,No,protonmail.com
Paid,Urban,71912.15,18,0,Female,0.01,Yes,yahoo.com
Paid,Rural,50792.94,63,0,Female,0.02,No,aol.com
Default,Urban,34897.96,34,0,Female,0.23,Yes,yahoo.com
Default,Rural,65792.85,27,0,Male,0.12,No,gmail.com
Default,Urban,63578.41,57,0,Female,0.21,Yes,yahoo.com
Paid,Suburban,62231.78,24,0,Male,0.04,No,gmail.com
Paid,Urban,74454.32,29,0,Unknown,0.02,Yes,yandex.com
Paid,Rural,98590.39,45,0,Unknown,0.02,No,outlook.com
Default,Urban,63938.15,24,0,Male,0.02,Yes,gmail.com
Default,Urban,73408.86,19,277,Female,0.02,Yes,gmail.com
Paid,Urban,84537.41,36,0,Diverse,0.02,Yes,protonmail.com
Paid,Urban,81082.86,35,0,Male,0.02,Yes,gmail.com
Paid,Rural,57711.53,25,0,Female,0.1,No,gmail.com
Default,Urban,71927.54,32,0,Male,0.02,No,icloud.com
Paid,Urban,80950.8,21,0,Male,0.02,No,gmail.com
Paid,Suburban,47432.97,62,0,Unknown,0.04,No,yahoo.com
Paid,Urban,95270.78,24,0,Female,0.02,No,icloud.com
Paid,Rural,98631.78,51,0,Diverse,0.02,Yes,gmail.com
Paid,Suburban,55544.39,33,0,Female,0.08,No,hotmail.com
Paid,Urban,73873.4,42,0,Male,0.02,Yes,yahoo.com
Paid,Rural,82845.57,41,0,Male,0.03,No,aol.com
Paid,Urban,59087.72,29,0,Unknown,0.02,No,gmail.com
Default,Urban,79632.28,30,225,Male,0.11,No,yahoo.com
Paid,Urban,73265.11,26,0,Male,0.02,Yes,yahoo.com
Paid,Urban,40641.64,26,0,Male,0.1,No,gmail.com
Default,Suburban,79183.23,37,0,Male,0.02,No,hotmail.com
Paid,Rural,47997.15,56,0,Male,0.02,Yes,gmail.com
Paid,Urban,88784.06,28,0,Diverse,0.02,No,icloud.com
Default,Urban,56575.78,22,0,Male,0.02,Yes,yandex.com
Default,Rural,66774.29,32,0,Diverse,0.11,No,msn.com
Paid,Urban,97445.58,31,0,Male,0.02,No,hotmail.com
Paid,Urban,79927.63,25,0,Female,0.01,No,gmail.com
Default,Urban,48410.52,21,0,Female,0.01,No,hotmail.com
Default,Rural,49701.67,40,0,Female,0.14,Yes,outlook.com
Paid,Urban,58013.94,55,0,Female,0.05,No,gmail.com
Paid,Suburban,77892.88,70,0,Female,0.02,No,icloud.com
Paid,Suburban,77166.0,19,0,Female,0.02,Yes,gmail.com
Default,Urban,53137.95,34,62,Male,0.01,No,outlook.com
Paid,Urban,46655.81,38,0,Female,0.02,No,mail.com
Default,Suburban,75631.67,54,0,Female,0.23,Yes,icloud.com
Paid,Urban,66362.8,42,0,Male,0.07,No,yahoo.com
Paid,Suburban,113144.32,54,0,Female,0.02,No,protonmail.com
Paid,Rural,70732.07,27,0,Female,0.02,Yes,aol.com
Paid,Suburban,106285.06,21,0,Female,0.01,Yes,yahoo.com
Paid,Suburban,46592.33,32,0,Male,0.11,Yes,aol.com
Paid,Suburban,38535.74,25,0,Female,0.02,Yes,protonmail.com
Paid,Suburban,47598.3,40,0,Female,0.05,No,gmail.com
Paid,Urban,93782.6,45,0,Female,0.02,No,gmail.com
Default,Urban,105122.03,46,0,Female,0.01,Yes,aol.com
Paid,Urban,54356.41,38,0,Unknown,0.02,No,gmail.com
Default,Suburban,60788.68,34,168,Unknown,0.15,Yes,gmail.com
Paid,Urban,46620.38,42,0,Unknown,0.02,No,icloud.com
Paid,Suburban,33767.2,25,0,Male,0.04,No,yahoo.com
Default,Urban,84368.23,33,0,Female,0.03,No,hotmail.com
Paid,Suburban,74460.41,31,0,Male,0.01,No,outlook.com
Paid,Urban,70209.76,33,0,Female,0.02,Yes,icloud.com
Default,Suburban,41998.87,29,0,Female,0.01,No,protonmail.com
Paid,Urban,102799.13,36,0,Female,0.03,No,protonmail.com
Default,Urban,59932.87,21,234,Female,0.02,No,icloud.com
Paid,Urban,80672.53,47,0,Diverse,0.02,No,gmail.com
Paid,Suburban,40908.77,37,0,Female,0.04,No,yahoo.com
Default,Urban,66189.5,32,0,Diverse,0.01,No,gmail.com
Default,Urban,75827.49,20,78,Unknown,0.02,Yes,Other
Paid,Rural,76541.5,42,0,Female,0.09,No,Other
Paid,Suburban,73092.97,33,0,Male,0.18,No,gmail.com
Default,Rural,79890.45,19,0,Male,0.08,No,yahoo.com
Paid,Urban,47389.59,29,0,Male,0.02,No,mail.com
Default,Urban,73947.45,39,0,Male,0.18,Yes,gmail.com
Paid,Rural,72275.15,38,0,Female,0.02,No,yahoo.com
Default,Urban,74633.45,37,0,Male,0.24,Yes,gmail.com
Paid,Suburban,71446.9,31,0,Diverse,0.05,No,yahoo.com
Paid,Urban,44535.74,45,0,Female,0.02,No,gmail.com
Paid,Urban,43644.0,49,0,Female,0.13,No,yahoo.com
Default,Urban,25714.64,41,0,Male,0.21,No,yahoo.com
Paid,Urban,86350.69,21,0,Male,0.02,Yes,outlook.com
Paid,Urban,86553.15,26,0,Male,0.01,No,gmail.com
Default,Urban,86871.01,22,0,Male,0.01,No,icloud.com
Paid,Rural,76135.8,59,0,Diverse,0.06,No,gmail.com
Default,Urban,27337.62,34,0,Female,0.18,No,yandex.com
Paid,Suburban,49465.79,62,0,Male,0.08,No,gmail.com
Default,Suburban,73408.31,28,0,Male,0.2,No,yahoo.com
Default,Urban,72710.36,26,154,Female,0.1,No,gmail.com
Default,Urban,65545.04,29,0,Female,0.05,No,yahoo.com
Paid,Suburban,77378.34,29,0,Female,0.09,No,gmail.com
Default,Suburban,70233.03,18,245,Male,0.02,No,yahoo.com
Paid,Suburban,72415.41,28,0,Unknown,0.11,No,hotmail.com
Paid,Suburban,57218.69,38,0,Female,0.11,Yes,msn.com
Default,Rural,89640.22,46,257,Male,0.02,Yes,yandex.com
Paid,Urban,61384.57,67,0,Male,0.15,No,gmail.com
Default,Urban,43387.02,23,0,Male,0.29,Yes,yahoo.com
Paid,Suburban,54580.02,25,0,Female,0.12,Yes,yahoo.com
Paid,Urban,63030.68,18,0,Female,0.02,No,icloud.com
Default,Rural,89880.06,47,0,Female,0.02,No,msn.com
Paid,Urban,69154.64,42,0,Unknown,0.02,Yes,yahoo.com
Paid,Urban,66277.04,28,0,Female,0.04,No,gmail.com
Paid,Suburban,45026.73,29,0,Unknown,0.14,Yes,outlook.com
Paid,Urban,85709.65,44,0,Female,0.03,No,protonmail.com
Default,Urban,56960.96,36,0,Male,0.26,Yes,icloud.com
Paid,Urban,67999.44,41,0,Male,0.02,Yes,yahoo.com
Paid,Rural,99603.66,24,0,Diverse,0.03,Yes,gmail.com
Paid,Urban,80175.27,32,0,Male,0.01,No,outlook.com
Paid,Rural,37434.92,39,0,Male,0.02,No,outlook.com
Paid,Urban,34609.8,40,0,Unknown,0.02,Yes,gmail.com
Default,Suburban,68713.79,62,0,Unknown,0.15,Yes,yandex.com
Default,Suburban,45745.19,24,0,Diverse,0.26,No,outlook.com
Paid,Urban,82970.93,64,0,Female,0.02,No,gmail.com
Paid,Urban,70845.26,42,0,Male,0.04,Yes,yahoo.com
Default,Urban,73307.7,34,0,Male,0.21,Yes,yahoo.com
Paid,Suburban,55865.14,33,0,Female,0.06,Yes,mail.com
Default,Urban,104827.67,43,0,Female,0.02,No,hotmail.com
Paid,Suburban,126851.87,17,0,Male,0.02,No,hotmail.com
Paid,Urban,64428.31,40,0,Female,0.02,Yes,yandex.com
Default,Urban,77060.78,48,0,Female,0.23,Yes,outlook.com
Default,Urban,71948.35,36,273,Female,0.26,Yes,yahoo.com
Paid,Urban,64806.26,29,0,Female,0.03,Yes,icloud.com
Default,Urban,53358.59,27,79,Male,0.16,No,yahoo.com
Paid,Rural,48300.64,27,0,Female,0.06,Yes,gmail.com
Default,Suburban,47288.05,30,0,Female,0.29,Yes,protonmail.com
Paid,Urban,78104.8,20,0,Male,0.02,Yes,protonmail.com
Paid,Rural,59606.51,24,0,Unknown,0.05,No,hotmail.com
Default,Suburban,18434.14,32,0,Male,0.24,Yes,outlook.com
Default,Rural,78897.16,22,0,Female,0.02,Yes,gmail.com
Paid,Urban,69234.77,32,0,Female,0.06,No,yahoo.com
Default,Urban,96933.46,41,0,Male,0.03,Yes,yahoo.com
Paid,Urban,77462.45,36,0,Female,0.02,Yes,yahoo.com
Paid,Suburban,40426.53,22,0,Female,0.15,No,gmail.com
Default,Urban,25406.47,38,0,Female,0.26,No,hotmail.com
Default,Urban,55610.55,23,0,Unknown,0.12,No,yahoo.com
Paid,Urban,57497.85,31,0,Unknown,0.02,Yes,gmail.com
Default,Urban,88863.18,45,75,Unknown,0.02,Yes,yandex.com
Default,Suburban,69822.58,21,279,Female,0.1,Yes,outlook.com
Paid,Urban,92673.77,23,0,Female,0.03,No,outlook.com
Default,Urban,43503.34,28,0,Male,0.1,Yes,yahoo.com
Paid,Suburban,89305.29,31,0,Male,0.01,Yes,yahoo.com
Paid,Rural,84419.78,26,0,Male,0.01,No,icloud.com
Default,Suburban,29635.32,26,0,Female,0.08,Yes,gmail.com
